real-time,time-elapsed,time-remaining,percent-complete,hit-rate,active-send-threads,sent-total,sent-last-one-sec,sent-avg-per-sec,sent-bandwidth-last-one-sec,sent-bandwidth-avg-per-sec,recv-success-total,recv-success-last-one-sec,recv-success-avg-per-sec,recv-total,recv-total-last-one-sec,recv-total-avg-per-sec,pcap-drop-total,drop-last-one-sec,drop-avg-per-sec,sendto-fail-total,sendto-fail-last-one-sec,sendto-fail-avg-per-sec
2025-03-30 22:26:37,13,208349,0.006278,0.000000,1,269664,20543,20613,15448336,15501299,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:38,14,208204,0.006764,0.000000,1,290527,20814,20628,15652128,15512024,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:39,15,208032,0.007252,0.000000,1,311460,20883,20645,15704016,15524765,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:40,16,207936,0.007737,0.000000,1,332308,20797,20654,15639344,15531871,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:41,17,207752,0.008226,0.000000,1,353307,20965,20672,15765680,15545539,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:42,18,207623,0.008713,0.000000,1,374244,20903,20685,15719056,15555105,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:43,19,207579,0.009198,0.000000,1,395046,20768,20689,15617536,15558342,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:44,20,207492,0.009684,0.000000,1,415940,20862,20698,15688224,15564785,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:45,21,207474,0.010168,0.000000,1,436711,20735,20700,15592720,15566091,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:46,22,207561,0.010645,0.000000,1,457229,20505,20691,15419760,15559456,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:47,23,207479,0.011132,0.000000,1,478131,20879,20699,15701008,15565590,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:48,24,207392,0.011619,0.000000,1,499057,20904,20707,15719808,15571993,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:49,25,207334,0.012106,0.000000,1,519970,20852,20713,15680704,15576311,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:50,26,207537,0.012577,0.000000,1,540202,20182,20693,15176864,15560962,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:51,27,207477,0.013063,0.000000,1,561064,20854,20699,15682208,15565431,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30 22:26:52,28,207387,0.013551,0.000000,1,582029,20947,20708,15752144,15572053,0,0,0,1,1,0,0,0,0,0,0,0
2025-03-30 22:26:53,29,207343,0.014037,0.000000,1,602887,20835,20712,15667920,15575349,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:26:54,30,207270,0.014524,0.000000,1,623837,20926,20719,15736352,15580686,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:26:55,31,207202,0.015012,0.000000,1,644791,20929,20726,15738608,15585745,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:26:56,32,207218,0.015494,0.000000,1,665466,20671,20724,15544592,15584462,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:26:57,33,207173,0.015980,0.000000,1,686342,20872,20728,15695744,15587820,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:26:58,34,207105,0.016469,0.000000,1,707334,20957,20735,15759664,15592861,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:26:59,35,207082,0.016954,0.000000,1,728186,20813,20737,15651376,15594520,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:27:00,36,207054,0.017440,0.000000,1,749054,20835,20740,15667920,15596549,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:27:01,37,207305,0.017901,0.000000,1,768867,19803,20715,14891856,15577552,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:27:02,38,207256,0.018388,0.000000,1,789787,20899,20720,15716048,15581170,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:27:03,39,207210,0.018875,0.000000,1,810710,20898,20724,15715296,15584588,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:27:04,40,207186,0.019361,0.000000,1,831554,20814,20726,15652128,15586264,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-30 22:27:05,41,207139,0.019848,0.000000,1,852483,20919,20731,15731088,15589780,0,0,0,1,0,0,0,0,0,0,0,0
